(at X18 Y30,at X18 Y29)
(at X18 Y31,at X18 Y29)
(at X18 Y32,at X18 Y29)
(at X18 Y33,at X18 Y33)
(at X18 Y34,at X18 Y33)
(at X18 Y35,at X18 Y33)
(at X18 Y36,at X18 Y33)
(at X18 Y37,at X18 Y37)
(at X18 Y38,at X18 Y37)
(at X18 Y39,at X18 Y37)
(at X18 Y40,at X18 Y37)
(at X18 Y41,at X18 Y41)
(at X18 Y42,at X18 Y41)
(at X18 Y43,at X18 Y41)
(at X18 Y44,at X18 Y41)
(at X19 Y1,at X19 Y1)
(at X19 Y2,at X19 Y1)
(at X19 Y3,at X19 Y1)
(at X19 Y4,at X19 Y1)
(at X19 Y5,at X19 Y5)
(at X19 Y6,at X19 Y5)
(at X19 Y7,at X19 Y5)
(at X19 Y8,at X19 Y5)
(at X19 Y9,at X19 Y9)
(at X19 Y10,at X19 Y9)
(at X19 Y11,at X19 Y9)
(at X19 Y12,at X19 Y9)
(at X19 Y13,at X19 Y13)
(at X19 Y14,at X19 Y13)
(at X19 Y15,at X19 Y13)
(at X19 Y16,at X19 Y13)
(at X19 Y17,at X19 Y17)
(at X19 Y18,at X19 Y17)
(at X19 Y19,at X19 Y17)
(at X19 Y20,at X19 Y17)
(at X19 Y21,at X19 Y21)
(at X19 Y22,at X19 Y21)
(at X19 Y23,at X19 Y21)
(at X19 Y24,at X19 Y21)
(at X19 Y25,at X19 Y25)
(at X19 Y26,at X19 Y25)
(at X19 Y27,at X19 Y25)
(at X19 Y28,at X19 Y25)
(at X19 Y29,at X19 Y29)
(at X19 Y30,at X19 Y29)
(at X19 Y31,at X19 Y29)
(at X19 Y32,at X19 Y29)
(at X19 Y33,at X19 Y33)
(at X19 Y34,at X19 Y33)
(at X19 Y35,at X19 Y33)
(at X19 Y36,at X19 Y33)
(at X19 Y37,at X19 Y37)
(at X19 Y38,at X19 Y37)
(at X19 Y39,at X19 Y37)
(at X19 Y40,at X19 Y37)
(at X19 Y41,at X19 Y41)
(at X19 Y42,at X19 Y41)
(at X19 Y43,at X19 Y41)
(at X19 Y44,at X19 Y41)
(at X20 Y1,at X20 Y1)
(at X20 Y2,at X20 Y1)
(at X20 Y3,at X20 Y1)
(at X20 Y4,at X20 Y1)
(at X20 Y5,at X20 Y5)
(at X20 Y6,at X20 Y5)
(at X20 Y7,at X20 Y5)
(at X20 Y8,at X20 Y5)
(at X20 Y9,at X20 Y9)
(at X20 Y10,at X20 Y9)
(at X20 Y11,at X20 Y9)
(at X20 Y12,at X20 Y9)
(at X20 Y13,at X20 Y13)
(at X20 Y14,at X20 Y13)
(at X20 Y15,at X20 Y13)
(at X20 Y16,at X20 Y13)
(at X20 Y17,at X20 Y17)
(at X20 Y18,at X20 Y17)
(at X20 Y19,at X20 Y17)
(at X20 Y20,at X20 Y17)
(at X20 Y21,at X20 Y21)
(at X20 Y22,at X20 Y21)
(at X20 Y23,at X20 Y21)
(at X20 Y24,at X20 Y21)
(at X20 Y25,at X20 Y25)
(at X20 Y26,at X20 Y25)
(at X20 Y27,at X20 Y25)
(at X20 Y28,at X20 Y25)
(at X20 Y29,at X20 Y29)
(at X20 Y30,at X20 Y29)
(at X20 Y31,at X20 Y29)
(at X20 Y32,at X20 Y29)
(at X20 Y33,at X20 Y33)
(at X20 Y34,at X20 Y33)
(at X20 Y35,at X20 Y33)
(at X20 Y36,at X20 Y33)
(at X20 Y37,at X20 Y37)
(at X20 Y38,at X20 Y37)
(at X20 Y39,at X20 Y37)
(at X20 Y40,at X20 Y37)
(at X20 Y41,at X20 Y41)
(at X20 Y42,at X20 Y41)
(at X20 Y43,at X20 Y41)
(at X20 Y44,at X20 Y41)
(at X21 Y1,at X21 Y1)
(at X21 Y2,at X21 Y1)
(at X21 Y3,at X21 Y1)
(at X21 Y4,at X21 Y1)
(at X21 Y5,at X21 Y5)
(at X21 Y6,at X21 Y5)
(at X21 Y7,at X21 Y5)
(at X21 Y8,at X21 Y5)
(at X21 Y9,at X21 Y9)
(at X21 Y10,at X21 Y9)
(at X21 Y11,at X21 Y9)
(at X21 Y12,at X21 Y9)
(at X21 Y13,at X21 Y13)
(at X21 Y14,at X21 Y13)
(at X21 Y15,at X21 Y13)
(at X21 Y16,at X21 Y13)
(at X21 Y17,at X21 Y17)
(at X21 Y18,at X21 Y17)
(at X21 Y19,at X21 Y17)
(at X21 Y20,at X21 Y17)
(at X21 Y21,at X21 Y21)
(at X21 Y22,at X21 Y21)
(at X21 Y23,at X21 Y21)
(at X21 Y24,at X21 Y21)
(at X21 Y25,at X21 Y25)
(at X21 Y26,at X21 Y25)
(at X21 Y27,at X21 Y25)
(at X21 Y28,at X21 Y25)
(at X21 Y29,at X21 Y29)
(at X21 Y30,at X21 Y29)
(at X21 Y31,at X21 Y29)
(at X21 Y32,at X21 Y29)
(at X21 Y33,at X21 Y33)
(at X21 Y34,at X21 Y33)
(at X21 Y35,at X21 Y33)
(at X21 Y36,at X21 Y33)
(at X21 Y37,at X21 Y37)
(at X21 Y38,at X21 Y37)
(at X21 Y39,at X21 Y37)
(at X21 Y40,at X21 Y37)
(at X21 Y41,at X21 Y41)
(at X21 Y42,at X21 Y41)
(at X21 Y43,at X21 Y41)
(at X21 Y44,at X21 Y41)
(at X22 Y1,at X22 Y1)
(at X22 Y2,at X22 Y1)
(at X22 Y3,at X22 Y1)
(at X22 Y4,at X22 Y1)
(at X22 Y5,at X22 Y5)
(at X22 Y6,at X22 Y5)
(at X22 Y7,at X22 Y5)
(at X22 Y8,at X22 Y5)
(at X22 Y9,at X22 Y9)
(at X22 Y10,at X22 Y9)
(at X22 Y11,at X22 Y9)
(at X22 Y12,at X22 Y9)
(at X22 Y13,at X22 Y13)
(at X22 Y14,at X22 Y13)
(at X22 Y15,at X22 Y13)
(at X22 Y16,at X22 Y13)
(at X22 Y17,at X22 Y17)
(at X22 Y18,at X22 Y17)
(at X22 Y19,at X22 Y17)
(at X22 Y20,at X22 Y17)
(at X22 Y21,at X22 Y21)
(at X22 Y22,at X22 Y21)
(at X22 Y23,at X22 Y21)
(at X22 Y24,at X22 Y21)
(at X22 Y25,at X22 Y25)
(at X22 Y26,at X22 Y25)
(at X22 Y27,at X22 Y25)
(at X22 Y28,at X22 Y25)
(at X22 Y29,at X22 Y29)
(at X22 Y30,at X22 Y29)
(at X22 Y31,at X22 Y29)
(at X22 Y32,at X22 Y29)
(at X22 Y33,at X22 Y33)
(at X22 Y34,at X22 Y33)
(at X22 Y35,at X22 Y33)
(at X22 Y36,at X22 Y33)
(at X22 Y37,at X22 Y37)
(at X22 Y38,at X22 Y37)
(at X22 Y39,at X22 Y37)
(at X22 Y40,at X22 Y37)
(at X22 Y41,at X22 Y41)
(at X22 Y42,at X22 Y41)
(at X22 Y43,at X22 Y41)
(at X22 Y44,at X22 Y41)
(at X23 Y1,at X23 Y1)
(at X23 Y2,at X23 Y1)
(at X23 Y3,at X23 Y1)
(at X23 Y4,at X23 Y1)
(at X23 Y5,at X23 Y5)
(at X23 Y6,at X23 Y5)
(at X23 Y7,at X23 Y5)
(at X23 Y8,at X23 Y5)
(at X23 Y9,at X23 Y9)
(at X23 Y10,at X23 Y9)
(at X23 Y11,at X23 Y9)
(at X23 Y12,at X23 Y9)
(at X23 Y13,at X23 Y13)
(at X23 Y14,at X23 Y13)
(at X23 Y15,at X23 Y13)
(at X23 Y16,at X23 Y13)
(at X23 Y17,at X23 Y17)
(at X23 Y18,at X23 Y17)
(at X23 Y19,at X23 Y17)
(at X23 Y20,at X23 Y17)
(at X23 Y21,at X23 Y21)
(at X23 Y22,at X23 Y21)
(at X23 Y23,at X23 Y21)
(at X23 Y24,at X23 Y21)
(at X23 Y25,at X23 Y25)
(at X23 Y26,at X23 Y25)
(at X23 Y27,at X23 Y25)
(at X23 Y28,at X23 Y25)
(at X23 Y29,at X23 Y29)
(at X23 Y30,at X23 Y29)
(at X23 Y31,at X23 Y29)
(at X23 Y32,at X23 Y29)
(at X23 Y33,at X23 Y33)
(at X23 Y34,at X23 Y33)
(at X23 Y35,at X23 Y33)
(at X23 Y36,at X23 Y33)
(at X23 Y37,at X23 Y37)
(at X23 Y38,at X23 Y37)
(at X23 Y39,at X23 Y37)
(at X23 Y40,at X23 Y37)
(at X23 Y41,at X23 Y41)
(at X23 Y42,at X23 Y41)
(at X23 Y43,at X23 Y41)
(at X23 Y44,at X23 Y41)
(at X24 Y1,at X24 Y1)
(at X24 Y2,at X24 Y1)
(at X24 Y3,at X24 Y1)
(at X24 Y4,at X24 Y1)
(at X24 Y5,at X24 Y5)
(at X24 Y6,at X24 Y5)
(at X24 Y7,at X24 Y5)
(at X24 Y8,at X24 Y5)
(at X24 Y9,at X24 Y9)
(at X24 Y10,at X24 Y9)
(at X24 Y11,at X24 Y9)
(at X24 Y12,at X24 Y9)
(at X24 Y13,at X24 Y13)
(at X24 Y14,at X24 Y13)
(at X24 Y15,at X24 Y13)
(at X24 Y16,at X24 Y13)
(at X24 Y17,at X24 Y17)
(at X24 Y18,at X24 Y17)
(at X24 Y19,at X24 Y17)
(at X24 Y20,at X24 Y17)
(at X24 Y21,at X24 Y21)
(at X24 Y22,at X24 Y21)
(at X24 Y23,at X24 Y21)
(at X24 Y24,at X24 Y21)
(at X24 Y25,at X24 Y25)
(at X24 Y26,at X24 Y25)
(at X24 Y27,at X24 Y25)
(at X24 Y28,at X24 Y25)
(at X24 Y29,at X24 Y29)
(at X24 Y30,at X24 Y29)
(at X24 Y31,at X24 Y29)
(at X24 Y32,at X24 Y29)
(at X24 Y33,at X24 Y33)
(at X24 Y34,at X24 Y33)
(at X24 Y35,at X24 Y33)
(at X24 Y36,at X24 Y33)
(at X24 Y37,at X24 Y37)
(at X24 Y38,at X24 Y37)
(at X24 Y39,at X24 Y37)
(at X24 Y40,at X24 Y37)
(at X24 Y41,at X24 Y41)
(at X24 Y42,at X24 Y41)
(at X24 Y43,at X24 Y41)
(at X24 Y44,at X24 Y41)
(at X25 Y1,at X25 Y1)
(at X25 Y2,at X25 Y1)
(at X25 Y3,at X25 Y1)
(at X25 Y4,at X25 Y1)
(at X25 Y5,at X25 Y5)
(at X25 Y6,at X25 Y5)
(at X25 Y7,at X25 Y5)
(at X25 Y8,at X25 Y5)
(at X25 Y9,at X25 Y9)
(at X25 Y10,at X25 Y9)
(at X25 Y11,at X25 Y9)
(at X25 Y12,at X25 Y9)
(at X25 Y13,at X25 Y13)
(at X25 Y14,at X25 Y13)
(at X25 Y15,at X25 Y13)
(at X25 Y16,at X25 Y13)
(at X25 Y17,at X25 Y17)
(at X25 Y18,at X25 Y17)
(at X25 Y19,at X25 Y17)
(at X25 Y20,at X25 Y17)
(at X25 Y21,at X25 Y21)
(at X25 Y22,at X25 Y21)
(at X25 Y23,at X25 Y21)
(at X25 Y24,at X25 Y21)
(at X25 Y25,at X25 Y25)
(at X25 Y26,at X25 Y25)
(at X25 Y27,at X25 Y25)
(at X25 Y28,at X25 Y25)
(at X25 Y29,at X25 Y29)
(at X25 Y30,at X25 Y29)
(at X25 Y31,at X25 Y29)
(at X25 Y32,at X25 Y29)
(at X25 Y33,at X25 Y33)
(at X25 Y34,at X25 Y33)
(at X25 Y35,at X25 Y33)
(at X25 Y36,at X25 Y33)
(at X25 Y37,at X25 Y37)
(at X25 Y38,at X25 Y37)
(at X25 Y39,at X25 Y37)
(at X25 Y40,at X25 Y37)
(at X25 Y41,at X25 Y41)
(at X25 Y42,at X25 Y41)
(at X25 Y43,at X25 Y41)
(at X25 Y44,at X25 Y41)
(at X26 Y1,at X26 Y1)
(at X26 Y2,at X26 Y1)
(at X26 Y3,at X26 Y1)
(at X26 Y4,at X26 Y1)
(at X26 Y5,at X26 Y5)
(at X26 Y6,at X26 Y5)
(at X26 Y7,at X26 Y5)
(at X26 Y8,at X26 Y5)
(at X26 Y9,at X26 Y9)
(at X26 Y10,at X26 Y9)
(at X26 Y11,at X26 Y9)
(at X26 Y12,at X26 Y9)
(at X26 Y13,at X26 Y13)
(at X26 Y14,at X26 Y13)
(at X26 Y15,at X26 Y13)
(at X26 Y16,at X26 Y13)
(at X26 Y17,at X26 Y17)
(at X26 Y18,at X26 Y17)
(at X26 Y19,at X26 Y17)
(at X26 Y20,at X26 Y17)
(at X26 Y21,at X26 Y21)
(at X26 Y22,at X26 Y21)
(at X26 Y23,at X26 Y21)
(at X26 Y24,at X26 Y21)
(at X26 Y25,at X26 Y25)
(at X26 Y26,at X26 Y25)
(at X26 Y27,at X26 Y25)
(at X26 Y28,at X26 Y25)
(at X26 Y29,at X26 Y29)
(at X26 Y30,at X26 Y29)
(at X26 Y31,at X26 Y29)
(at X26 Y32,at X26 Y29)
(at X26 Y33,at X26 Y33)
(at X26 Y34,at X26 Y33)
(at X26 Y35,at X26 Y33)
(at X26 Y36,at X26 Y33)
(at X26 Y37,at X26 Y37)
(at X26 Y38,at X26 Y37)
(at X26 Y39,at X26 Y37)
(at X26 Y40,at X26 Y37)
(at X26 Y41,at X26 Y41)
(at X26 Y42,at X26 Y41)
(at X26 Y43,at X26 Y41)
(at X26 Y44,at X26 Y41)
(at X27 Y1,at X27 Y1)
(at X27 Y2,at X27 Y1)
(at X27 Y3,at X27 Y1)
(at X27 Y4,at X27 Y1)
(at X27 Y5,at X27 Y5)
(at X27 Y6,at X27 Y5)
(at X27 Y7,at X27 Y5)
(at X27 Y8,at X27 Y5)
(at X27 Y9,at X27 Y9)
(at X27 Y10,at X27 Y9)
(at X27 Y11,at X27 Y9)
(at X27 Y12,at X27 Y9)
(at X27 Y13,at X27 Y13)
(at X27 Y14,at X27 Y13)
(at X27 Y15,at X27 Y13)
(at X27 Y16,at X27 Y13)
(at X27 Y17,at X27 Y17)
(at X27 Y18,at X27 Y17)
(at X27 Y19,at X27 Y17)
(at X27 Y20,at X27 Y17)
(at X27 Y21,at X27 Y21)
(at X27 Y22,at X27 Y21)
(at X27 Y23,at X27 Y21)
(at X27 Y24,at X27 Y21)
(at X27 Y25,at X27 Y25)
(at X27 Y26,at X27 Y25)
(at X27 Y27,at X27 Y25)
(at X27 Y28,at X27 Y25)
(at X27 Y29,at X27 Y29)
(at X27 Y30,at X27 Y29)
(at X27 Y31,at X27 Y29)
(at X27 Y32,at X27 Y29)
(at X27 Y33,at X27 Y33)
(at X27 Y34,at X27 Y33)
(at X27 Y35,at X27 Y33)
(at X27 Y36,at X27 Y33)
(at X27 Y37,at X27 Y37)
(at X27 Y38,at X27 Y37)
(at X27 Y39,at X27 Y37)
(at X27 Y40,at X27 Y37)
(at X27 Y41,at X27 Y41)
(at X27 Y42,at X27 Y41)
(at X27 Y43,at X27 Y41)
(at X27 Y44,at X27 Y41)
(at X28 Y1,at X28 Y1)
(at X28 Y2,at X28 Y1)
(at X28 Y3,at X28 Y1)
(at X28 Y4,at X28 Y1)
(at X28 Y5,at X28 Y5)
(at X28 Y6,at X28 Y5)
(at X28 Y7,at X28 Y5)
(at X28 Y8,at X28 Y5)
(at X28 Y9,at X28 Y9)
(at X28 Y10,at X28 Y9)
(at X28 Y11,at X28 Y9)
(at X28 Y12,at X28 Y9)
(at X28 Y13,at X28 Y13)
(at X28 Y14,at X28 Y13)
(at X28 Y15,at X28 Y13)
(at X28 Y16,at X28 Y13)
(at X28 Y17,at X28 Y17)
(at X28 Y18,at X28 Y17)
(at X28 Y19,at X28 Y17)
(at X28 Y20,at X28 Y17)
(at X28 Y21,at X28 Y21)
(at X28 Y22,at X28 Y21)
(at X28 Y23,at X28 Y21)
(at X28 Y24,at X28 Y21)
(at X28 Y25,at X28 Y25)
(at X28 Y26,at X28 Y25)
(at X28 Y27,at X28 Y25)
(at X28 Y28,at X28 Y25)
(at X28 Y29,at X28 Y29)
(at X28 Y30,at X28 Y29)
(at X28 Y31,at X28 Y29)
(at X28 Y32,at X28 Y29)
(at X28 Y33,at X28 Y33)
(at X28 Y34,at X28 Y33)
(at X28 Y35,at X28 Y33)
(at X28 Y36,at X28 Y33)
(at X28 Y37,at X28 Y37)
(at X28 Y38,at X28 Y37)
(at X28 Y39,at X28 Y37)
(at X28 Y40,at X28 Y37)
(at X28 Y41,at X28 Y41)
(at X28 Y42,at X28 Y41)
(at X28 Y43,at X28 Y41)
(at X28 Y44,at X28 Y41)
(at X29 Y1,at X29 Y1)
(at X29 Y2,at X29 Y1)
(at X29 Y3,at X29 Y1)
(at X29 Y4,at X29 Y1)
(at X29 Y5,at X29 Y5)
(at X29 Y6,at X29 Y5)
(at X29 Y7,at X29 Y5)
(at X29 Y8,at X29 Y5)
(at X29 Y9,at X29 Y9)
(at X29 Y10,at X29 Y9)
(at X29 Y11,at X29 Y9)
(at X29 Y12,at X29 Y9)
(at X29 Y13,at X29 Y13)
(at X29 Y14,at X29 Y13)
(at X29 Y15,at X29 Y13)
(at X29 Y16,at X29 Y13)
(at X29 Y17,at X29 Y17)
(at X29 Y18,at X29 Y17)
(at X29 Y19,at X29 Y17)
(at X29 Y20,at X29 Y17)
(at X29 Y21,at X29 Y21)
(at X29 Y22,at X29 Y21)
(at X29 Y23,at X29 Y21)
(at X29 Y24,at X29 Y21)
(at X29 Y25,at X29 Y25)
(at X29 Y26,at X29 Y25)
(at X29 Y27,at X29 Y25)
(at X29 Y28,at X29 Y25)
(at X29 Y29,at X29 Y29)
(at X29 Y30,at X29 Y29)
(at X29 Y31,at X29 Y29)
(at X29 Y32,at X29 Y29)
(at X29 Y33,at X29 Y33)
(at X29 Y34,at X29 Y33)
(at X29 Y35,at X29 Y33)
(at X29 Y36,at X29 Y33)
(at X29 Y37,at X29 Y37)
(at X29 Y38,at X29 Y37)
(at X29 Y39,at X29 Y37)
(at X29 Y40,at X29 Y37)
(at X29 Y41,at X29 Y41)
(at X29 Y42,at X29 Y41)
(at X29 Y43,at X29 Y41)
(at X29 Y44,at X29 Y41)
(at X30 Y1,at X30 Y1)
(at X30 Y2,at X30 Y1)
(at X30 Y3,at X30 Y1)
(at X30 Y4,at X30 Y1)
(at X30 Y5,at X30 Y5)
(at X30 Y6,at X30 Y5)
(at X30 Y7,at X30 Y5)
(at X30 Y8,at X30 Y5)
(at X30 Y9,at X30 Y9)
(at X30 Y10,at X30 Y9)
(at X30 Y11,at X30 Y9)
(at X30 Y12,at X30 Y9)
(at X30 Y13,at X30 Y13)
(at X30 Y14,at X30 Y13)
(at X30 Y15,at X30 Y13)
(at X30 Y16,at X30 Y13)
(at X30 Y17,at X30 Y17)
(at X30 Y18,at X30 Y17)
(at X30 Y19,at X30 Y17)
(at X30 Y20,at X30 Y17)
(at X30 Y21,at X30 Y21)
(at X30 Y22,at X30 Y21)
(at X30 Y23,at X30 Y21)
(at X30 Y24,at X30 Y21)
(at X30 Y25,at X30 Y25)
(at X30 Y26,at X30 Y25)
(at X30 Y27,at X30 Y25)
(at X30 Y28,at X30 Y25)
(at X30 Y29,at X30 Y29)
(at X30 Y30,at X30 Y29)
(at X30 Y31,at X30 Y29)
(at X30 Y32,at X30 Y29)
(at X30 Y33,at X30 Y33)
(at X30 Y34,at X30 Y33)
(at X30 Y35,at X30 Y33)
(at X30 Y36,at X30 Y33)
(at X30 Y37,at X30 Y37)
(at X30 Y38,at X30 Y37)
(at X30 Y39,at X30 Y37)
(at X30 Y40,at X30 Y37)
(at X30 Y41,at X30 Y41)
(at X30 Y42,at X30 Y41)
(at X30 Y43,at X30 Y41)
(at X30 Y44,at X30 Y41)
(at X31 Y1,at X31 Y1)
(at X31 Y2,at X31 Y1)
(at X31 Y3,at X31 Y1)
(at X31 Y4,at X31 Y1)
(at X31 Y5,at X31 Y5)
(at X31 Y6,at X31 Y5)
(at X31 Y7,at X31 Y5)
(at X31 Y8,at X31 Y5)
(at X31 Y9,at X31 Y9)
(at X31 Y10,at X31 Y9)
(at X31 Y11,at X31 Y9)
(at X31 Y12,at X31 Y9)
(at X31 Y13,at X31 Y13)
(at X31 Y14,at X31 Y13)
(at X31 Y15,at X31 Y13)
(at X31 Y16,at X31 Y13)
(at X31 Y17,at X31 Y17)
(at X31 Y18,at X31 Y17)
(at X31 Y19,at X31 Y17)
(at X31 Y20,at X31 Y17)
(at X31 Y21,at X31 Y21)
(at X31 Y22,at X31 Y21)
(at X31 Y23,at X31 Y21)
(at X31 Y24,at X31 Y21)
(at X31 Y25,at X31 Y25)
(at X31 Y26,at X31 Y25)
(at X31 Y27,at X31 Y25)
(at X31 Y28,at X31 Y25)
(at X31 Y29,at X31 Y29)
(at X31 Y30,at X31 Y29)
(at X31 Y31,at X31 Y29)
(at X31 Y32,at X31 Y29)
(at X31 Y33,at X31 Y33)
(at X31 Y34,at X31 Y33)
(at X31 Y35,at X31 Y33)
(at X31 Y36,at X31 Y33)
(at X31 Y37,at X31 Y37)
(at X31 Y38,at X31 Y37)
(at X31 Y39,at X31 Y37)
(at X31 Y40,at X31 Y37)
(at X31 Y41,at X31 Y41)
(at X31 Y42,at X31 Y41)
(at X31 Y43,at X31 Y41)
(at X31 Y44,at X31 Y41)
(at X32 Y1,at X32 Y1)
(at X32 Y2,at X32 Y1)
(at X32 Y3,at X32 Y1)
(at X32 Y4,at X32 Y1)
(at X32 Y5,at X32 Y5)
(at X32 Y6,at X32 Y5)
(at X32 Y7,at X32 Y5)
(at X32 Y8,at X32 Y5)
(at X32 Y9,at X32 Y9)
(at X32 Y10,at X32 Y9)
(at X32 Y11,at X32 Y9)
(at X32 Y12,at X32 Y9)
(at X32 Y13,at X32 Y13)
(at X32 Y14,at X32 Y13)
(at X32 Y15,at X32 Y13)
(at X32 Y16,at X32 Y13)
(at X32 Y17,at X32 Y17)
(at X32 Y18,at X32 Y17)
(at X32 Y19,at X32 Y17)
(at X32 Y20,at X32 Y17)
(at X32 Y21,at X32 Y21)
(at X32 Y22,at X32 Y21)
(at X32 Y23,at X32 Y21)
(at X32 Y24,at X32 Y21)
(at X32 Y25,at X32 Y25)
(at X32 Y26,at X32 Y25)
(at X32 Y27,at X32 Y25)
(at X32 Y28,at X32 Y25)
(at X32 Y29,at X32 Y29)
(at X32 Y30,at X32 Y29)
(at X32 Y31,at X32 Y29)
(at X32 Y32,at X32 Y29)
(at X32 Y33,at X32 Y33)
(at X32 Y34,at X32 Y33)
(at X32 Y35,at X32 Y33)
(at X32 Y36,at X32 Y33)
(at X32 Y37,at X32 Y37)
(at X32 Y38,at X32 Y37)
(at X32 Y39,at X32 Y37)
(at X32 Y40,at X32 Y37)
(at X32 Y41,at X32 Y41)
(at X32 Y42,at X32 Y41)
(at X32 Y43,at X32 Y41)
(at X32 Y44,at X32 Y41)
(at X33 Y1,at X33 Y1)
(at X33 Y2,at X33 Y1)
(at X33 Y3,at X33 Y1)
(at X33 Y4,at X33 Y1)
(at X33 Y5,at X33 Y5)
(at X33 Y6,at X33 Y5)
(at X33 Y7,at X33 Y5)
(at X33 Y8,at X33 Y5)
(at X33 Y9,at X33 Y9)
(at X33 Y10,at X33 Y9)
(at X33 Y11,at X33 Y9)
(at X33 Y12,at X33 Y9)
(at X33 Y13,at X33 Y13)
(at X33 Y14,at X33 Y13)
(at X33 Y15,at X33 Y13)
(at X33 Y16,at X33 Y13)
(at X33 Y17,at X33 Y17)
(at X33 Y18,at X33 Y17)
(at X33 Y19,at X33 Y17)
(at X33 Y20,at X33 Y17)
(at X33 Y21,at X33 Y21)
(at X33 Y22,at X33 Y21)
(at X33 Y23,at X33 Y21)
(at X33 Y24,at X33 Y21)
(at X33 Y25,at X33 Y25)
(at X33 Y26,at X33 Y25)
(at X33 Y27,at X33 Y25)
(at X33 Y28,at X33 Y25)
(at X33 Y29,at X33 Y29)
(at X33 Y30,at X33 Y29)
(at X33 Y31,at X33 Y29)
(at X33 Y32,at X33 Y29)
(at X33 Y33,at X33 Y33)
(at X33 Y34,at X33 Y33)
(at X33 Y35,at X33 Y33)
(at X33 Y36,at X33 Y33)
(at X33 Y37,at X33 Y37)
(at X33 Y38,at X33 Y37)
(at X33 Y39,at X33 Y37)
(at X33 Y40,at X33 Y37)
(at X33 Y41,at X33 Y41)
(at X33 Y42,at X33 Y41)
(at X33 Y43,at X33 Y41)
(at X33 Y44,at X33 Y41)
(at X34 Y1,at X34 Y1)
(at X34 Y2,at X34 Y1)
(at X34 Y3,at X34 Y1)
(at X34 Y4,at X34 Y1)
(at X34 Y5,at X34 Y5)
(at X34 Y6,at X34 Y5)
(at X34 Y7,at X34 Y5)
(at X34 Y8,at X34 Y5)
(at X34 Y9,at X34 Y9)
(at X34 Y10,at X34 Y9)
(at X34 Y11,at X34 Y9)
(at X34 Y12,at X34 Y9)
(at X34 Y13,at X34 Y13)
(at X34 Y14,at X34 Y13)
(at X34 Y15,at X34 Y13)
(at X34 Y16,at X34 Y13)
(at X34 Y17,at X34 Y17)
(at X34 Y18,at X34 Y17)
(at X34 Y19,at X34 Y17)
(at X34 Y20,at X34 Y17)
(at X34 Y21,at X34 Y21)
(at X34 Y22,at X34 Y21)
(at X34 Y23,at X34 Y21)
(at X34 Y24,at X34 Y21)
(at X34 Y25,at X34 Y25)
(at X34 Y26,at X34 Y25)
(at X34 Y27,at X34 Y25)
(at X34 Y28,at X34 Y25)
(at X34 Y29,at X34 Y29)
(at X34 Y30,at X34 Y29)
(at X34 Y31,at X34 Y29)
(at X34 Y32,at X34 Y29)
(at X34 Y33,at X34 Y33)
(at X34 Y34,at X34 Y33)
(at X34 Y35,at X34 Y33)
(at X34 Y36,at X34 Y33)
(at X34 Y37,at X34 Y37)
(at X34 Y38,at X34 Y37)
(at X34 Y39,at X34 Y37)
(at X34 Y40,at X34 Y37)
(at X34 Y41,at X34 Y41)
(at X34 Y42,at X34 Y41)
(at X34 Y43,at X34 Y41)
(at X34 Y44,at X34 Y41)
(at X35 Y1,at X35 Y1)
(at X35 Y2,at X35 Y1)
(at X35 Y3,at X35 Y1)
(at X35 Y4,at X35 Y1)
(at X35 Y5,at X35 Y5)
(at X35 Y6,at X35 Y5)
(at X35 Y7,at X35 Y5)
(at X35 Y8,at X35 Y5)
(at X35 Y9,at X35 Y9)
(at X35 Y10,at X35 Y9)
(at X35 Y11,at X35 Y9)
(at X35 Y12,at X35 Y9)
(at X35 Y13,at X35 Y13)
(at X35 Y14,at X35 Y13)
(at X35 Y15,at X35 Y13)
(at X35 Y16,at X35 Y13)
(at X35 Y17,at X35 Y17)
(at X35 Y18,at X35 Y17)
(at X35 Y19,at X35 Y17)
(at X35 Y20,at X35 Y17)
(at X35 Y21,at X35 Y21)
(at X35 Y22,at X35 Y21)
(at X35 Y23,at X35 Y21)
(at X35 Y24,at X35 Y21)
(at X35 Y25,at X35 Y25)
(at X35 Y26,at X35 Y25)
(at X35 Y27,at X35 Y25)
(at X35 Y28,at X35 Y25)
(at X35 Y29,at X35 Y29)
(at X35 Y30,at X35 Y29)
(at X35 Y31,at X35 Y29)
(at X35 Y32,at X35 Y29)
(at X35 Y33,at X35 Y33)
(at X35 Y34,at X35 Y33)
(at X35 Y35,at X35 Y33)
(at X35 Y36,at X35 Y33)
(at X35 Y37,at X35 Y37)
(at X35 Y38,at X35 Y37)
(at X35 Y39,at X35 Y37)
(at X35 Y40,at X35 Y37)
(at X35 Y41,at X35 Y41)
(at X35 Y42,at X35 Y41)
(at X35 Y43,at X35 Y41)
(at X35 Y44,at X35 Y41)
(at X36 Y1,at X36 Y1)
(at X36 Y2,at X36 Y1)
(at X36 Y3,at X36 Y1)
(at X36 Y4,at X36 Y1)
(at X36 Y5,at X36 Y5)
(at X36 Y6,at X36 Y5)
(at X36 Y7,at X36 Y5)
(at X36 Y8,at X36 Y5)
(at X36 Y9,at X36 Y9)
(at X36 Y10,at X36 Y9)
(at X36 Y11,at X36 Y9)
(at X36 Y12,at X36 Y9)
(at X36 Y13,at X36 Y13)
(at X36 Y14,at X36 Y13)
